sep=, 
final goal x ,4.00948,final Goal y,1.58225
timestamp, position X , position Y , position Z , orientation X , orientation Y , orientation Z , destination change x, destination change y, cordinates change X, cordinates change Y
0.616000000,-2.00002,-0.5,-0.00100139,-7.05618e-06,0.0038531,-1.33579e-06
0.649000000,-2.00002,-0.5,-0.00100139,-7.05679e-06,0.0038531,-1.18668e-06
0.682000000,-2.00002,-0.5,-0.00100139,-7.0574e-06,0.0038531,-1.03757e-06
0.716000000,-2.00002,-0.5,-0.00100139,-7.05802e-06,0.0038531,-8.83934e-07
0.749000000,-2.00002,-0.5,-0.00100139,-7.05862e-06,0.0038531,-7.34821e-07
0.781000000,-2.00002,-0.499999,-0.00100139,-7.05923e-06,0.0038531,-5.85706e-07
0.816000000,-2.00002,-0.499999,-0.00100139,-7.05984e-06,0.0038531,-4.32073e-07
0.844000000,-2.00002,-0.499999,-0.00100139,-7.06044e-06,0.0038531,-2.82958e-07
0.881000000,-2.00002,-0.499999,-0.00100139,-7.06104e-06,0.0038531,-1.33842e-07
0.916000000,-2.00002,-0.499999,-0.00100139,-7.06165e-06,0.0038531,1.97921e-08
0.949000000,-2.00002,-0.499999,-0.00100139,-7.06225e-06,0.0038531,1.68908e-07
0.982000000,-2.00002,-0.499999,-0.00100139,-7.06284e-06,0.0038531,3.18025e-07
1.014000000,-2.00002,-0.499999,-0.00100139,-7.06345e-06,0.0038531,4.71661e-07
1.049000000,-2.00002,-0.499999,-0.00100139,-7.06404e-06,0.0038531,6.20778e-07
1.082000000,-2.00002,-0.499999,-0.00100139,-7.06463e-06,0.0038531,7.69896e-07
1.116000000,-2.00002,-0.499999,-0.00100139,-7.06524e-06,0.0038531,9.23533e-07
1.149000000,-2.00002,-0.499999,-0.00100139,-7.06583e-06,0.0038531,1.07265e-06
1.182000000,-2.00002,-0.499999,-0.00100139,-7.06641e-06,0.0038531,1.22177e-06
1.216000000,-2.00002,-0.499999,-0.00100139,-7.06702e-06,0.0038531,1.37541e-06
1.249000000,-2.00002,-0.499999,-0.00100139,-7.0676e-06,0.0038531,1.52453e-06
1.282000000,-2.00002,-0.499999,-0.00100139,-7.06819e-06,0.0038531,1.67365e-06
1.316000000,-2.00002,-0.499999,-0.00100139,-7.06879e-06,0.0038531,1.82729e-06
1.349000000,-2.00002,-0.499999,-0.00100139,-7.06937e-06,0.0038531,1.97641e-06
1.382000000,-2.00002,-0.499999,-0.00100139,-7.06996e-06,0.0038531,2.12553e-06
1.414000000,-2.00002,-0.499999,-0.00100139,-7.07056e-06,0.0038531,2.27917e-06
1.449000000,-2.00002,-0.499999,-0.00100139,-7.07114e-06,0.0038531,2.42829e-06
1.482000000,-2.00002,-0.499999,-0.00100139,-7.07172e-06,0.0038531,2.57741e-06
1.516000000,-2.00002,-0.499999,-0.00100139,-7.07232e-06,0.0038531,2.73105e-06
1.549000000,-2.00002,-0.499999,-0.00100139,-7.0729e-06,0.0038531,2.88018e-06
1.581000000,-2.00002,-0.499999,-0.00100139,-7.07348e-06,0.0038531,3.0293e-06
1.616000000,-2.00002,-0.499999,-0.00100139,-7.07408e-06,0.0038531,3.18294e-06
1.649000000,-2.00002,-0.499999,-0.00100139,-7.07466e-06,0.0038531,3.33207e-06
1.682000000,-2.00002,-0.499999,-0.00100139,-7.07524e-06,0.0038531,3.48119e-06
1.716000000,-2.00002,-0.499999,-0.00100139,-7.07583e-06,0.0038531,3.63484e-06
1.749000000,-2.00002,-0.499999,-0.00100139,-7.07641e-06,0.0038531,3.78396e-06
1.782000000,-2.00002,-0.499999,-0.00100139,-7.07699e-06,0.0038531,3.93309e-06
1.816000000,-2.00002,-0.499999,-0.00100139,-7.07758e-06,0.0038531,4.08673e-06
1.849000000,-2.00002,-0.499999,-0.00100139,-7.07816e-06,0.0038531,4.23586e-06
1.882000000,-2.00002,-0.499999,-0.00100139,-7.07874e-06,0.0038531,4.38498e-06
1.916000000,-2.00002,-0.499999,-0.00100139,-7.07934e-06,0.0038531,4.53863e-06
1.949000000,-2.00002,-0.499999,-0.00100139,-7.07991e-06,0.0038531,4.68776e-06
1.982000000,-2.00002,-0.499999,-0.00100139,-7.08049e-06,0.0038531,4.83688e-06
2.016000000,-2.00002,-0.499999,-0.00100139,-7.08108e-06,0.0038531,4.99053e-06
2.049000000,-2.00002,-0.499999,-0.00100139,-7.08166e-06,0.0038531,5.13966e-06
2.081000000,-2.00002,-0.499999,-0.00100139,-7.08224e-06,0.0038531,5.28879e-06
2.116000000,-2.00002,-0.499999,-0.00100139,-7.08283e-06,0.0038531,5.44243e-06
2.149000000,-2.00002,-0.499999,-0.00100139,-7.08341e-06,0.0038531,5.59156e-06
2.182000000,-2.00002,-0.499999,-0.00100139,-7.08398e-06,0.0038531,5.74069e-06
2.216000000,-2.00002,-0.499999,-0.00100139,-7.08458e-06,0.0038531,5.89434e-06
2.249000000,-2.00002,-0.499999,-0.00100139,-7.08515e-06,0.0038531,6.04347e-06
2.281000000,-2.00002,-0.499999,-0.00100139,-7.08573e-06,0.0038531,6.1926e-06
2.316000000,-2.00002,-0.499999,-0.00100139,-7.08632e-06,0.0038531,6.34625e-06
2.349000000,-2.00002,-0.499999,-0.00100139,-7.0869e-06,0.0038531,6.49538e-06
2.382000000,-1.99958,-0.499998,-0.00100107,-7.15146e-06,0.00384785,7.80179e-06
2.415000000,-1.99824,-0.499998,-0.00100113,-7.19923e-06,0.00384836,7.76639e-06
2.449000000,-1.99606,-0.499999,-0.00100123,-7.26672e-06,0.00384905,7.09251e-06
2.482000000,-1.99304,-0.499999,-0.00100136,-7.35207e-06,0.00385009,5.16594e-06
2.516000000,-1.98906,-0.499999,-0.00100153,-7.45104e-06,0.00385158,8.42959e-07
2.548000000,-1.98441,-0.5,-0.00100174,-7.54169e-06,0.00385342,-7.65608e-06
2.582000000,-1.97909,-0.500002,-0.00100197,-7.72386e-06,0.00385558,-2.09806e-05
2.616000000,-1.97305,-0.500005,-0.00100218,-7.93029e-06,0.00385781,-3.8309e-05
2.649000000,-1.96685,-0.500008,-0.00100234,-7.86755e-06,0.00385967,-6.37165e-05
2.682000000,-1.96051,-0.500014,-0.00100107,-8.87246e-07,0.00385057,-0.000110407
2.716000000,-1.95397,-0.500016,-0.00100051,-5.93673e-06,0.00384602,-0.00012503
2.749000000,-1.94746,-0.500016,-0.00100051,-5.92193e-06,0.00384546,-0.000124922
2.782000000,-1.94061,-0.500017,-0.00100054,-5.92322e-06,0.00384516,-0.000134747
2.816000000,-1.93316,-0.500023,-0.00100146,-3.37495e-06,0.00385355,-0.000875942
2.849000000,-1.92588,-0.500044,-0.00100144,1.32606e-06,0.00385351,-0.0021029
2.882000000,-1.9186,-0.500083,-0.0010014,5.99331e-06,0.0038532,-0.00333293
2.916000000,-1.9111,-0.500141,-0.00100141,1.0779e-05,0.00385321,-0.00460268
2.949000000,-1.90436,-0.500211,-0.00100165,1.61869e-05,0.00385849,-0.00584552
2.982000000,-1.89864,-0.500284,-0.00100148,2.13704e-05,0.00385697,-0.0071601
3.016000000,-1.89372,-0.500361,-0.00100137,2.7178e-05,0.0038549,-0.0084219
3.049000000,-1.88949,-0.500427,-0.00100129,2.00756e-05,0.0038542,-0.00644507
3.082000000,-1.88553,-0.500466,-0.00100163,4.14296e-06,0.00385503,-0.00282114
3.116000000,-1.88145,-0.500475,-0.00100172,-1.0291e-05,0.0038557,0.00091784
3.147000000,-1.87749,-0.500456,-0.0010018,-2.42653e-05,0.00385628,0.00454676
3.182000000,-1.87341,-0.500404,-0.00100196,-3.95544e-05,0.00385699,0.00877556
3.216000000,-1.86918,-0.500307,-0.00100131,-6.08574e-05,0.00385329,0.0153909
3.249000000,-1.8652,-0.500155,-0.00100218,-9.90793e-05,0.00385807,0.0240073
3.282000000,-1.8613,-0.499937,-0.0010014,-0.00013761,0.00385017,0.0328078
